status,service,path
200,ZFAR_INSPECT_ITEMS_CHNGLOG_SRV,/sap/opu/odata/sap/FAR_INSPECT_ITEMS_CHNGLOG_SRV
200,ZFAP_APOVERVIEWPAGE_SRV,/sap/opu/odata/sap/FAP_APOVERVIEWPAGE_SRV
200,ZC_APFUTUREACCOUNTSPAYABLE_CDS,/sap/opu/odata/sap/C_APFUTUREACCOUNTSPAYABLE_CDS
200,ZC_APDAYSPAYOUTST_CDS,/sap/opu/odata/sap/C_APDAYSPAYOUTST_CDS
200,ZC_APVENDOROPENITEMS_CDS,/sap/opu/odata/sap/C_APVENDOROPENITEMS_CDS
200,ZC_APMANUALPAYMENTS_CDS,/sap/opu/odata/sap/C_APMANUALPAYMENTS_CDS
200,MM_PUR_PO_MAINT_V2_SRV,/sap/opu/odata/sap/MM_PUR_PO_MAINT_V2_SRV
200,ZC_APCASHDISCOUNTFORECAST_CDS,/sap/opu/odata/sap/C_APCASHDISCOUNTFORECAST_CDS
200,ZC_APCSHDISCUTILIZATION_CDS,/sap/opu/odata/sap/C_APCSHDISCUTILIZATION_CDS
200,ZSD_MCC_DOC_CAT_AUTH_SRV,/sap/opu/odata/sap/SD_MCC_DOC_CAT_AUTH_SRV
200,ZC_APINVOICEPROCESSINGTIME_CDS,/sap/opu/odata/sap/C_APINVOICEPROCESSINGTIME_CDS
200,ZC_APINVOICEPROCGANALYSIS_CDS,/sap/opu/odata/sap/C_APINVOICEPROCGANALYSIS_CDS
200,ZSD_F1852_QUOT_WL_SRV,/sap/opu/odata/sap/SD_F1852_QUOT_WL_SRV
000,UI_CRDTMGMTACCOUNT_MANAGE,/sap/opu/odata/sap/UI_CRDTMGMTACCOUNT_MANAGE
200,MM_PUR_CTRITEM_MNTR_SRV_01,/sap/opu/odata/sap/MM_PUR_CTRITEM_MNTR_SRV_01
500,SD_F3014_CMR_WORKFLOW_SRV,/sap/opu/odata/sap/SD_F3014_CMR_WORKFLOW_SRV
200,MM_PUR_RFQITEM_MNTR_SRV,/sap/opu/odata/sap/MM_PUR_RFQITEM_MNTR_SRV
200,SD_F3014_SALESORDER_WORKFLOW_SRV,/sap/opu/odata/sap/SD_F3014_SALESORDER_WORKFLOW_SRV
200,SD_F2370_INQY_WL_SRV,/sap/opu/odata/sap/SD_F2370_INQY_WL_SRV
200,C_SALESANALYTICSQRY_1_CDS,/sap/opu/odata/sap/C_SALESANALYTICSQRY_1_CDS
200,LORD_ODATA_ORDER_SRV,/sap/opu/odata/sap/LORD_ODATA_ORDER_SRV
200,SD_SOFM_CREDIT_BLOCK_SRV,/sap/opu/odata/sap/SD_SOFM_CREDIT_BLOCK_SRV
200,ZFIN_ACCOUNTING_IMPACT_SRV,/sap/opu/odata/sap/FIN_ACCOUNTING_IMPACT_SRV
200,SD_SOFM_DELIVERY_SRV_01,/sap/opu/odata/sap/SD_SOFM_DELIVERY_SRV_01
200,SD_SOFM_INVOICE_SRV,/sap/opu/odata/sap/SD_SOFM_INVOICE_SRV
200,SD_SOFM_SRV,/sap/opu/odata/sap/SD_SOFM_SRV
200,SD_F1873_SO_WL_SRV,/sap/opu/odata/sap/SD_F1873_SO_WL_SRV
200,S_MMPURWORKFLOWVH_CDS,/sap/opu/odata/sap/S_MMPURWORKFLOWVH_CDS
200,MM_PUR_CNTRL_POI_MNTR_SRV,/sap/opu/odata/sap/MM_PUR_CNTRL_POI_MNTR_SRV
200,C_SUPPLIEREVALOVERALLQRY_CDS,/sap/opu/odata/sap/C_SUPPLIEREVALOVERALLQRY_CDS
200,MM_PUR_SUPLRCONF_MNTR_SRV,/sap/opu/odata/sap/MM_PUR_SUPLRCONF_MNTR_SRV
200,FXM_BAL_EXP_SRV,/sap/opu/odata/sap/FXM_BAL_EXP_SRV
200,ZSD_QTAN_PROCFLOW_SRV,/sap/opu/odata/sap/SD_QTAN_PROCFLOW_SRV
200,MM_PUR_CNTRL_PR_MNTR_SRV,/sap/opu/odata/sap/MM_PUR_CNTRL_PR_MNTR_SRV
200,MM_PUR_CNTRL_PO_MAINTAIN_SRV,/sap/opu/odata/sap/MM_PUR_CNTRL_PO_MAINTAIN_SRV
200,C_SALESVOLUMEANALYTICSQRY_CDS,/sap/opu/odata/sap/C_SALESVOLUMEANALYTICSQRY_CDS
200,C_SLSORDCONFANLYTSQRY_CDS,/sap/opu/odata/sap/C_SLSORDCONFANLYTSQRY_CDS
200,ZUI_SLSDOCMASSCHANGEREQUEST,/sap/opu/odata/sap/UI_SLSDOCMASSCHANGEREQUEST
200,FCO_RTOHC_OBJECT_REPROCESS_SRV,/sap/opu/odata/sap/FCO_RTOHC_OBJECT_REPROCESS_SRV
200,C_SALESVOLUMEBYYEARQUERY_CDS,/sap/opu/odata/sap/C_SALESVOLUMEBYYEARQUERY_CDS
200,C_SLSORDDELIVPERFANLYTSQRY_CDS,/sap/opu/odata/sap/C_SLSORDDELIVPERFANLYTSQRY_CDS
200,C_SALESCONTRACTITMFLFMTQ_CDS,/sap/opu/odata/sap/C_SALESCONTRACTITMFLFMTQ_CDS
200,C_APPROVEDCHEMICALSQ_CDS,/sap/opu/odata/sap/C_APPROVEDCHEMICALSQ_CDS
200,C_CHEMICALRISKREPORTQ_CDS,/sap/opu/odata/sap/C_CHEMICALRISKREPORTQ_CDS
200,C_SLSQTANCONVERSIONRATEQ_CDS,/sap/opu/odata/sap/C_SLSQTANCONVERSIONRATEQ_CDS
200,EHFND_FIORI_TILE_SRV,/sap/opu/odata/sap/EHFND_FIORI_TILE_SRV
200,C_MYCHEMICALAPPROVALSQ_CDS,/sap/opu/odata/sap/C_MYCHEMICALAPPROVALSQ_CDS
200,C_INTRSTRATESWAPNOMINAL_CDS,/sap/opu/odata/sap/C_INTRSTRATESWAPNOMINAL_CDS
000,RSH_EAM_ANALYZE_SRV,/sap/opu/odata/sap/RSH_EAM_ANALYZE_SRV
200,SD_F2430_INCOMP_SRV,/sap/opu/odata/sap/SD_F2430_INCOMP_SRV
200,C_STOCKQUANTITYVALUEBYTYPE_CDS,/sap/opu/odata/sap/C_STOCKQUANTITYVALUEBYTYPE_CDS
200,MM_PUR_SCHAGMT_MNTR,/sap/opu/odata/sap/MM_PUR_SCHAGMT_MNTR
200,MMIM_MULTIPLE_MATERIAL_SRV,/sap/opu/odata/sap/MMIM_MULTIPLE_MATERIAL_SRV
200,MM_PUR_SUBCONTRACTING_COCKPIT_SRV,/sap/opu/odata/sap/MM_PUR_SUBCONTRACTING_COCKPIT_SRV
200,C_GDSMVTTHROUGHPUTQUERY_CDS,/sap/opu/odata/sap/C_GDSMVTTHROUGHPUTQUERY_CDS
200,MMIM_OVERDUE_GRBLOCKED_SRV,/sap/opu/odata/sap/MMIM_OVERDUE_GRBLOCKED_SRV
200,MM_IM_MANAGER_OVP_FILTER_SRV,/sap/opu/odata/sap/MM_IM_MANAGER_OVP_FILTER_SRV
200,MMIM_MATERIAL_OVERDUE_SIT_SRV,/sap/opu/odata/sap/MMIM_MATERIAL_OVERDUE_SIT_SRV
000,MM_PUR_CNTRL_CTR_MAINTAIN_SRV,/sap/opu/odata/sap/MM_PUR_CNTRL_CTR_MAINTAIN_SRV
200,MM_IM_PHYS_INV_DOC_SRV,/sap/opu/odata/sap/MM_IM_PHYS_INV_DOC_SRV
500,LE_SHP_OD_CREATE_SRV,/sap/opu/odata/sap/LE_SHP_OD_CREATE_SRV
200,MMIM_MATDOC_OV_SRV,/sap/opu/odata/sap/MMIM_MATDOC_OV_SRV
200,MM_PUR_QTN_MAINTAIN_SRV,/sap/opu/odata/sap/MM_PUR_QTN_MAINTAIN_SRV
500,LE_SHP_OUTBOUND_DELIVERY_FS,/sap/opu/odata/sap/LE_SHP_OUTBOUND_DELIVERY_FS
500,LE_SHP_INBOUND_DELIVERY_OBJPG_SRV,/sap/opu/odata/sap/LE_SHP_INBOUND_DELIVERY_OBJPG_SRV
200,MM_IM_INV_TURNOVR_ANLYS_SRV,/sap/opu/odata/sap/MM_IM_INV_TURNOVR_ANLYS_SRV
200,MMIM_MATERIAL_DATA_SRV,/sap/opu/odata/sap/MMIM_MATERIAL_DATA_SRV
500,MM_SUPPLIER_INVOICE_MANAGE,/sap/opu/odata/sap/MM_SUPPLIER_INVOICE_MANAGE
200,MMIM_GR4PO_DL_SRV,/sap/opu/odata/sap/MMIM_GR4PO_DL_SRV
200,LO_BM_BATCH_SRV,/sap/opu/odata/sap/LO_BM_BATCH_SRV
200,MM_PUR_INFO_RECORDS_MANAGE_SRV,/sap/opu/odata/sap/MM_PUR_INFO_RECORDS_MANAGE_SRV
200,FCLM_CP_TRACK_SRV,/sap/opu/odata/sap/FCLM_CP_TRACK_SRV
200,UDMO_COLLECTION_WORKLIST,/sap/opu/odata/sap/UDMO_COLLECTION_WORKLIST
200,SD_F2713_SOCUSTEXPDPRICE_SRV,/sap/opu/odata/sap/SD_F2713_SOCUSTEXPDPRICE_SRV
200,UI_RESERVATION_ITM_MNG_V2,/sap/opu/odata/sap/UI_RESERVATION_ITM_MNG_V2
500,SLL_PROD_LEGCTRL_CLASSIFY,/sap/opu/odata/sap/SLL_PROD_LEGCTRL_CLASSIFY
200,MM_SUPPLIER_INVOICE_LIST_ENH_SRV,/sap/opu/odata/sap/MM_SUPPLIER_INVOICE_LIST_ENH_SRV
200,C_PURCHASEORDER_FS_SRV,/sap/opu/odata/sap/C_PURCHASEORDER_FS_SRV
500,MM_PUR_REQUIREMENT_TRACKING_SRV,/sap/opu/odata/sap/MM_PUR_REQUIREMENT_TRACKING_SRV
200,LE_SHP_OD_LIST_SRV,/sap/opu/odata/sap/LE_SHP_OD_LIST_SRV
500,LE_SHP_OD_LOGS_SRV,/sap/opu/odata/sap/LE_SHP_OD_LOGS_SRV
500,LE_SHP_DELIVERY_PICK,/sap/opu/odata/sap/LE_SHP_DELIVERY_PICK
500,UI_SRCGPROJQTN_MANAGE,/sap/opu/odata/sap/UI_SRCGPROJQTN_MANAGE
200,MM_SUPPLIER_INVOICE_LIST_ACC_SRV,/sap/opu/odata/sap/MM_SUPPLIER_INVOICE_LIST_ACC_SRV
200,UI_RESERVATION_HDR_MNG_V2,/sap/opu/odata/sap/UI_RESERVATION_HDR_MNG_V2
500,ZZSALES_SRV,/sap/opu/odata/sap/ZZSALES_SRV
500,ZZSALES1_SRV,/sap/opu/odata/sap/ZZSALES1_SRV
200,EHHSS_HSM_HSI_SRV,/sap/opu/odata/sap/EHHSS_HSM_HSI_SRV
200,MM_PUR_REQ_EXT_MANAGE_SRV,/sap/opu/odata/sap/MM_PUR_REQ_EXT_MANAGE_SRV
200,FCO_MANAGE_COST_CENTERS_SRV,/sap/opu/odata/sap/FCO_MANAGE_COST_CENTERS_SRV
200,MPE_MANAGE_PRODUCTION_HOLD_SRV,/sap/opu/odata/sap/MPE_MANAGE_PRODUCTION_HOLD_SRV
200,FCO_COST_CENTER_BUDGET_SRV,/sap/opu/odata/sap/FCO_COST_CENTER_BUDGET_SRV
200,MD_CUSTOMER_MASTER_SRV_01,/sap/opu/odata/sap/MD_CUSTOMER_MASTER_SRV_01
200,LCM_LEGALTR_MANAGE,/sap/opu/odata/sap/LCM_LEGALTR_MANAGE
200,ODATA_BUDGET_TRANSFER_MANAGE_SRV,/sap/opu/odata/sap/ODATA_BUDGET_TRANSFER_MANAGE_SRV
200,EAM_OBJPG_MAINTNOTIFICATION_SRV,/sap/opu/odata/sap/EAM_OBJPG_MAINTNOTIFICATION_SRV
200,EAM_OBJPG_TECHNICALOBJECT_SRV,/sap/opu/odata/sap/EAM_OBJPG_TECHNICALOBJECT_SRV
200,EAM_OBJPG_ORDERCONFIRMATION_SRV,/sap/opu/odata/sap/EAM_OBJPG_ORDERCONFIRMATION_SRV
200,EAM_OBJPG_MAINTORDANDOPER_SRV,/sap/opu/odata/sap/EAM_OBJPG_MAINTORDANDOPER_SRV
500,C_MAINTOBJBREAKDOWNQUERY_CDS,/sap/opu/odata/sap/C_MAINTOBJBREAKDOWNQUERY_CDS
500,EAM_ORDER_ACTUALCOST_MONITOR,/sap/opu/odata/sap/EAM_ORDER_ACTUALCOST_MONITOR
200,UI_MAINTORD_PLNACTCOST,/sap/opu/odata/sap/UI_MAINTORD_PLNACTCOST
200,EAM_MALFUNCTION_MANAGE,/sap/opu/odata/sap/EAM_MALFUNCTION_MANAGE
200,EAM_OBJPG_MAINTENANCEORDER_SRV,/sap/opu/odata/sap/EAM_OBJPG_MAINTENANCEORDER_SRV
200,CPD_MASTERPROJECT_OVERVIEW_SRV,/sap/opu/odata/sap/CPD_MASTERPROJECT_OVERVIEW_SRV
200,DFS_MAINT_ORDANDOPERATION_SRV,/sap/opu/odata/sap/DFS_MAINT_ORDANDOPERATION_SRV
200,DFS_MAINT_ORDER_SRV,/sap/opu/odata/sap/DFS_MAINT_ORDER_SRV
200,DFS_MAINT_TECHNICALOBJECT_SRV,/sap/opu/odata/sap/DFS_MAINT_TECHNICALOBJECT_SRV
200,APS_CUSTOM_FIELD_MAINTENANCE_SRV,/sap/opu/odata/sap/APS_CUSTOM_FIELD_MAINTENANCE_SRV
200,APS_DATA_SOURCE_EXTENSION_SRV,/sap/opu/odata/sap/APS_DATA_SOURCE_EXTENSION_SRV
200,MMPUR_REQ_SSP_MAINTAIN_SRV,/sap/opu/odata/sap/MMPUR_REQ_SSP_MAINTAIN_SRV
500,SBLE_BADI_CTX_REGISTRY_SRV,/sap/opu/odata/sap/SBLE_BADI_CTX_REGISTRY_SRV
500,SD_CUSTRET_WORKFLOW_SRV,/sap/opu/odata/sap/SD_CUSTRET_WORKFLOW_SRV
500,SD_SLSORDWTHOUTCHRG_WORKFLOW_SRV,/sap/opu/odata/sap/SD_SLSORDWTHOUTCHRG_WORKFLOW_SRV
500,SD_DEBITMEMOREQ_WORKFLOW_SRV,/sap/opu/odata/sap/SD_DEBITMEMOREQ_WORKFLOW_SRV
200,C_SALESDOCUMENTWORKFLOWVH_CDS,/sap/opu/odata/sap/C_SALESDOCUMENTWORKFLOWVH_CDS
200,C_SALESQUOTATIONWORKFLOWVH_CDS,/sap/opu/odata/sap/C_SALESQUOTATIONWORKFLOWVH_CDS
200,APS_EXT_DEP_INVENTORY_SRV,/sap/opu/odata/sap/APS_EXT_DEP_INVENTORY_SRV
500,ZVKR_PO_SRV,/sap/opu/odata/sap/ZVKR_PO_SRV
200,SD_SALESCONTRACT_WORKFLOW,/sap/opu/odata/sap/SD_SALESCONTRACT_WORKFLOW
200,SD_F2200_OVP_ISR_SRV,/sap/opu/odata/sap/SD_F2200_OVP_ISR_SRV
500,C_BILLGPROCDOCWORKFLOWVH_CDS,/sap/opu/odata/sap/C_BILLGPROCDOCWORKFLOWVH_CDS
200,SD_PRE_BIL_DOC_MANAGE,/sap/opu/odata/sap/SD_PRE_BIL_DOC_MANAGE
200,SD_CUSTOMER360_OVP,/sap/opu/odata/sap/SD_CUSTOMER360_OVP
500,API_SALES_ORDER_SRV,/sap/opu/odata/sap/API_SALES_ORDER_SRV
500,API_SALES_QUOTATION_SRV,/sap/opu/odata/sap/API_SALES_QUOTATION_SRV
200,APS_OM_EMAIL_TMPL_SRV,/sap/opu/odata/sap/APS_OM_EMAIL_TMPL_SRV
000,UI_SOURCINGPROJECT_MANAGE,/sap/opu/odata/sap/UI_SOURCINGPROJECT_MANAGE
200,FAC_GL_JOURNALENTRY_VER_SRV,/sap/opu/odata/sap/FAC_GL_JOURNALENTRY_VER_SRV
200,DFS_MAINT_NOTIFICATION_SRV,/sap/opu/odata/sap/DFS_MAINT_NOTIFICATION_SRV
200,EAM_ORDER_MONITOR,/sap/opu/odata/sap/EAM_ORDER_MONITOR
200,EAM_MAINT_PLANNER_OVERVIEW_SRV,/sap/opu/odata/sap/EAM_MAINT_PLANNER_OVERVIEW_SRV
200,EAM_NTF_CREATE,/sap/opu/odata/sap/EAM_NTF_CREATE
200,API_MAINTORDERCONFIRMATION,/sap/opu/odata/sap/API_MAINTORDERCONFIRMATION
000,MD_C_PRODUCT_MAINTAIN_SRV,/sap/opu/odata/sap/MD_C_PRODUCT_MAINTAIN_SRV
000,UI_MAINTWORKREQUESTOVW_V2,/sap/opu/odata/sap/UI_MAINTWORKREQUESTOVW_V2
200,EAM_OBJPG_TASKLIST_SRV,/sap/opu/odata/sap/EAM_OBJPG_TASKLIST_SRV
500,EAM_PLNGBUCKET_MANAGE,/sap/opu/odata/sap/EAM_PLNGBUCKET_MANAGE
500,EAM_OBJPG_PURCH_SRV,/sap/opu/odata/sap/EAM_OBJPG_PURCH_SRV
200,API_MAINTNOTIFICATION,/sap/opu/odata/sap/API_MAINTNOTIFICATION
500,EAM_ORD_MASS_CONFIRMATION_SRV,/sap/opu/odata/sap/EAM_ORD_MASS_CONFIRMATION_SRV
500,EAM_BACKLOG_MANAGE,/sap/opu/odata/sap/EAM_BACKLOG_MANAGE
200,MM_PUR_CRFQ_MAINTAIN_SRV,/sap/opu/odata/sap/MM_PUR_CRFQ_MAINTAIN_SRV
200,SD_SOFA,/sap/opu/odata/sap/SD_SOFA
500,UI_SRCGPROJNEGTTN_MANAGE,/sap/opu/odata/sap/UI_SRCGPROJNEGTTN_MANAGE
200,ZFCO_MU_SRV,/sap/opu/odata/sap/FCO_MU_SRV
200,ZFCO_MS_SPEND_SRV,/sap/opu/odata/sap/FCO_MS_SPEND_SRV
200,ZFCO_CORE_SRV,/sap/opu/odata/sap/FCO_CORE_SRV
000,UI_MAINTWRKREQ_ORD_MANAGE,/sap/opu/odata/sap/UI_MAINTWRKREQ_ORD_MANAGE
000,UI_MAINTJOBPCKGBUILD_MNG,/sap/opu/odata/sap/UI_MAINTJOBPCKGBUILD_MNG
200,ZLO_GST_INB_INV_CREATE_SRV,/sap/opu/odata/sap/LO_GST_INB_INV_CREATE_SRV
200,ZFAP_REVISE_PAYMENT_PROPOSAL,/sap/opu/odata/sap/FAP_REVISE_PAYMENT_PROPOSAL
200,ZSD_F1708_CRT_WL_SRV,/sap/opu/odata/sap/SD_F1708_CRT_WL_SRV
200,ZPP_MRP_COCKPIT_SRV,/sap/opu/odata/sap/PP_MRP_COCKPIT_SRV
200,ZLO_SETMAN_CCCUST_MAN,/sap/opu/odata/sap/LO_SETMAN_CCCUST_MAN
200,EAM_OBJPG_MAINTPLAN_SRV,/sap/opu/odata/sap/EAM_OBJPG_MAINTPLAN_SRV
200,ZC_MNTRDOCWTHGRIRFLAGNOTSET_CDS,/sap/opu/odata/sap/C_MNTRDOCWTHGRIRFLAGNOTSET_CDS
200,ZLO_SETMAN_CCSUPL_MAN,/sap/opu/odata/sap/LO_SETMAN_CCSUPL_MAN
200,ZPP_DD_REPLENISHMENT_SRV,/sap/opu/odata/sap/PP_DD_REPLENISHMENT_SRV
200,RSH_EAM_MAINT_SCHED_SIMULATION_SRV,/sap/opu/odata/sap/RSH_EAM_MAINT_SCHED_SIMULATION_SRV
200,ZO2C_FICA_MYWORKLIST,/sap/opu/odata/sap/O2C_FICA_MYWORKLIST
000,UI_MAINTENANCEITEM,/sap/opu/odata/sap/UI_MAINTENANCEITEM
200,ZFCO_WORKCENTER_COST_SRV,/sap/opu/odata/sap/FCO_WORKCENTER_COST_SRV
200,ZUI_RFM_MONITOR_ASM_ERRORS,/sap/opu/odata/sap/UI_RFM_MONITOR_ASM_ERRORS
200,ZFCO_VIA_AAR_OVERVIEW_V2_SRV,/sap/opu/odata/sap/FCO_VIA_AAR_OVERVIEW_V2_SRV
200,ZFCO_PRODUCTION_COST_ANALYSIS_SRV,/sap/opu/odata/sap/FCO_PRODUCTION_COST_ANALYSIS_SRV
200,ZFCO_VIA_AAR_OVERVIEW_SRV,/sap/opu/odata/sap/FCO_VIA_AAR_OVERVIEW_SRV
200,ZUI_CFINPNDGTRANSACT_F5482,/sap/opu/odata/sap/UI_CFINPNDGTRANSACT_F5482
200,ZAPI_DISPUTECASEASCOORDTR,/sap/opu/odata/sap/API_DISPUTECASEASCOORDTR
200,ZAPI_DISPUTECASEASPROCESSOR,/sap/opu/odata/sap/API_DISPUTECASEASPROCESSOR
200,ZAPI_DISPUTECASEASPERSNRESP,/sap/opu/odata/sap/API_DISPUTECASEASPERSNRESP
200,ZFCO_REALTIME_PROD_COSTS_SRV,/sap/opu/odata/sap/FCO_REALTIME_PROD_COSTS_SRV
000,UI_MAINTENANCEJOB_MANAGE,/sap/opu/odata/sap/UI_MAINTENANCEJOB_MANAGE
200,ZPP_DD_STLM_SRV,/sap/opu/odata/sap/PP_DD_STLM_SRV
000,UI_MAINTENANCE_PLAN,/sap/opu/odata/sap/UI_MAINTENANCE_PLAN
200,ZMPEGOODSMOVEMENTEXCEPTION_SRV,/sap/opu/odata/sap/MPEGOODSMOVEMENTEXCEPTION_SRV
200,ZSRF_REPORTING_TASK,/sap/opu/odata/sap/SRF_REPORTING_TASK
200,ZO2C_FICA_WRITEOFF_ANALYSIS_SRV,/sap/opu/odata/sap/O2C_FICA_WRITEOFF_ANALYSIS_SRV
200,ZO2C_FICA_OVERDUEITEM_ANALYSIS,/sap/opu/odata/sap/O2C_FICA_OVERDUEITEM_ANALYSIS
200,ZO2C_FICA_POSTINGLOCK_ANALYSIS,/sap/opu/odata/sap/O2C_FICA_POSTINGLOCK_ANALYSIS
200,ZO2C_FICA_ANALYZE_RETURNS_SRV,/sap/opu/odata/sap/O2C_FICA_ANALYZE_RETURNS_SRV
200,ZO2C_FICA_LOCK_ANALYSIS_SRV,/sap/opu/odata/sap/O2C_FICA_LOCK_ANALYSIS_SRV
200,ZO2C_FICA_DUNNINGRUN_EXCEPTION_SRV,/sap/opu/odata/sap/O2C_FICA_DUNNINGRUN_EXCEPTION_SRV
200,ZO2C_FICA_DUNNING_SUCCESS,/sap/opu/odata/sap/O2C_FICA_DUNNING_SUCCESS
200,ZO2C_FICA_CREDITITEM_ANALYSIS_SRV,/sap/opu/odata/sap/O2C_FICA_CREDITITEM_ANALYSIS_SRV
200,ZO2C_FICA_DUNNING_VOLUME,/sap/opu/odata/sap/O2C_FICA_DUNNING_VOLUME
200,ZO2C_FICA_PAYMENTRUN_SRV,/sap/opu/odata/sap/O2C_FICA_PAYMENTRUN_SRV
200,ZO2C_FICA_INSTPLAN_SRV,/sap/opu/odata/sap/O2C_FICA_INSTPLAN_SRV
200,ZPPH_MRP_MASTER_DATA_ISSUE_SRV,/sap/opu/odata/sap/PPH_MRP_MASTER_DATA_ISSUE_SRV
200,ZO2C_FICA_EXTCOLLVOLUME_SRV,/sap/opu/odata/sap/O2C_FICA_EXTCOLLVOLUME_SRV
200,ZPP_CFS_CAPEVAL_SRV,/sap/opu/odata/sap/PP_CFS_CAPEVAL_SRV
200,ZEHS_CI_CRV_ACTIVATION_SRV,/sap/opu/odata/sap/EHS_CI_CRV_ACTIVATION_SRV
200,ZC_SUPPLIERACTIVITYTASKPROCESS_SRV,/sap/opu/odata/sap/C_SUPPLIERACTIVITYTASKPROCESS_SRV
000,ZTRV_UI_SB_MTR_MANAGE,/sap/opu/odata/sap/TRV_UI_SB_MTR_MANAGE
000,ZUI_TRAVELEXPENSEMANAGEV2,/sap/opu/odata/sap/UI_TRAVELEXPENSEMANAGEV2
200,ZC_SUPPLIERACTIVITY_FS_SRV,/sap/opu/odata/sap/C_SUPPLIERACTIVITY_FS_SRV
200,ZSD_F1851_CONTR_WL_SRV,/sap/opu/odata/sap/SD_F1851_CONTR_WL_SRV
200,ZLO_EXCISE_INVOICE_CREATE_SRV_01,/sap/opu/odata/sap/LO_EXCISE_INVOICE_CREATE_SRV_01
200,ZLO_EXCISE_INVOICE_MANAGE_SRV,/sap/opu/odata/sap/LO_EXCISE_INVOICE_MANAGE_SRV
200,ZSD_F2305_SOWOC_WL_SRV,/sap/opu/odata/sap/SD_F2305_SOWOC_WL_SRV
200,ZSD_F1989_CMR_WL_SRV,/sap/opu/odata/sap/SD_F1989_CMR_WL_SRV
200,ZFML_ESTDCOSTRUN_MANAGE_SRV,/sap/opu/odata/sap/FML_ESTDCOSTRUN_MANAGE_SRV
200,ZSD_F1988_DMR_WL_SRV,/sap/opu/odata/sap/SD_F1988_DMR_WL_SRV
200,ZSD_CUSTOMER_INVOICES_CREATE,/sap/opu/odata/sap/SD_CUSTOMER_INVOICES_CREATE
200,ZC_ENGRECORDHEADER_CDS,/sap/opu/odata/sap/C_ENGRECORDHEADER_CDS
000,ZFAC_RECURRING_ACCOUNTING_DOC_SRV,/sap/opu/odata/sap/FAC_RECURRING_ACCOUNTING_DOC_SRV
200,ZFTR_ALERTS_SRV,/sap/opu/odata/sap/FTR_ALERTS_SRV
200,ZSD_F3245_SDOC_DUPLICATE_SRV,/sap/opu/odata/sap/SD_F3245_SDOC_DUPLICATE_SRV
200,ZC_SITNMYSITUATION_CDS,/sap/opu/odata/sap/C_SITNMYSITUATION_CDS
000,ZFAP_MANUAL_CLEARING_SRV,/sap/opu/odata/sap/FAP_MANUAL_CLEARING_SRV
200,ZLO_GST_SUBCONCHLN_COCKPIT_SRV,/sap/opu/odata/sap/LO_GST_SUBCONCHLN_COCKPIT_SRV
200,ZSD_SALESSCHEDGAGRMT_WL,/sap/opu/odata/sap/SD_SALESSCHEDGAGRMT_WL
200,ZEHHSS_HSM_SRC_SRV,/sap/opu/odata/sap/EHHSS_HSM_SRC_SRV
200,ZC_CUSTOMER_OP_SRV,/sap/opu/odata/sap/C_CUSTOMER_OP_SRV
200,ZEHHSS_HSM_SI_EQUIP_SRV,/sap/opu/odata/sap/EHHSS_HSM_SI_EQUIP_SRV
200,ZEHHSS_HSM_SI_GNRC_SRV,/sap/opu/odata/sap/EHHSS_HSM_SI_GNRC_SRV
200,ZVDM_CDSVIEW_BROWSER,/sap/opu/odata/sap/VDM_CDSVIEW_BROWSER
200,ZEHHSS_HSM_SI_SRV,/sap/opu/odata/sap/EHHSS_HSM_SI_SRV
200,ZATP_RELEASE_FOR_DELIVERY,/sap/opu/odata/sap/ATP_RELEASE_FOR_DELIVERY
200,ZFAC_RVW_APPRV_ACCRUALS_SRV,/sap/opu/odata/sap/FAC_RVW_APPRV_ACCRUALS_SRV
200,ZMMIM_GR_CANCELLATION_SRV,/sap/opu/odata/sap/MMIM_GR_CANCELLATION_SRV
200,ZMMIM_MATDOC_SRV,/sap/opu/odata/sap/MMIM_MATDOC_SRV
200,ZFAP_SCHEDULE_PAYMENT_PROPOSAL,/sap/opu/odata/sap/FAP_SCHEDULE_PAYMENT_PROPOSAL
200,ZMM_SUPPLIER_INV_SITUATION_PAGE_SRV,/sap/opu/odata/sap/MM_SUPPLIER_INV_SITUATION_PAGE_SRV
200,ZC_SUPLREVALRESPST_CDS,/sap/opu/odata/sap/C_SUPLREVALRESPST_CDS
200,ZFITAXCN_INVC_BND_SRV,/sap/opu/odata/sap/FITAXCN_INVC_BND_SRV
200,ZC_PURCHASINGCAT_FS_SRV,/sap/opu/odata/sap/C_PURCHASINGCAT_FS_SRV
200,ZC_SUPPLIER_FS_SRV,/sap/opu/odata/sap/C_SUPPLIER_FS_SRV
200,ZPPH_MRP_PERF_LOG_SRV,/sap/opu/odata/sap/PPH_MRP_PERF_LOG_SRV
200,ZFAC_MANAGE_GLACCOUNT_SRV,/sap/opu/odata/sap/FAC_MANAGE_GLACCOUNT_SRV;v=0002
200,ZC_PURGINFORECORD_FS_SRV,/sap/opu/odata/sap/C_PURGINFORECORD_FS_SRV
200,ZC_CONTRACT_FS_SRV,/sap/opu/odata/sap/C_CONTRACT_FS_SRV
200,ZC_CONTRACTITEM_FS_SRV,/sap/opu/odata/sap/C_CONTRACTITEM_FS_SRV
200,ZC_SUPLREVALRSPEVALUATEST_CDS,/sap/opu/odata/sap/C_SUPLREVALRSPEVALUATEST_CDS
